"Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code","specimen_code","tissue_code"
"AM_AGHY_49","TAES246989","AGHY","TAES246989","Stuart Davis","Davis","Stuart","Stuart Davis","S Davis","Wilson County, Texas, United States","United States","Texas","Wilson County","Wilson",NA,"County Roads intersection 434 and 429 1 mi E of Hwy 123",NA,NA,2007,10,28,"seed",6,0,0,0,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector791"," County",-98.0465185,29.2683783,"administrative_area_level_2","approximate","wilson county, tx, usa",29.441751,28.882333,-97.728443,-98.4073361,"AM","AGHY",49,NA
"AM_ELVI_128","TAES264601","ELVI","TAES264601","Larry E. Brown","Brown","Larry","Larry Brown","L Brown","Big Thicket National Preserve, Menard Creek Corridor Unit, Liberty County, Texas, United States","United States","Texas","Liberty County","Liberty","Big Thicket National Preserve, Menard Creek Corridor Unit","Big Thicket National Preserve, Menard Creek Corridor Unit; Off of CR 2138 near a small bridge over Menard Creek. This county road exits from a county road that exits N off of hwy 787 east of Rye and enters the Hoop & Hollow housing tract N  of the bridge over Menard Creek.",NA,NA,2007,8,12,"seed",2,1,1,1,"02/28/2020","BellaGutierrez",1,NA,NA,NA,NA,"Scorer3","Collector526"," County",-94.3872437,30.4583071,"establishment","geometric_center","big thicket national preserve, fm 420, kountze, tx 77625, usa",30.4595925802915,30.4568946197085,-94.3858266697085,-94.3885246302915,"AM","ELVI",128,NA
"BRIT_AGHY_243","BRIT174066","AGHY","BRIT174066","A.R. Diamond","Diamond","A.R.","A.R. Diamond","A Diamond","Bulter County, Alabama, United States","United States","Alabama","Bulter County","Bulter",NA,"Butler County Hwy. 37, 0.2 mile east of Deep Step Creek.",NA,NA,2007,5,10,"seed",5,4,1,1,"12/12/2019","LaniDufresne",1,118.54,NA,NA,NA,"Scorer19","Collector15"," County",-86.6611083,31.6760284,"administrative_area_level_2","approximate","butler county, al, usa",31.964629,31.5236729,-86.438341,-86.908939,"BRIT","AGHY",243,NA
"BRIT_AGHY_366","BRIT255922","AGHY","BRIT255922","W.R. Carr","Carr","W.R.","W.R. Carr","W Carr","Brooks County, Texas, United States","United States","Texas","Brooks County","Brooks",NA,"SW side of Vargas Creek ca. 0.6 airmails NW of culvert on R. M. 755, 1.1 airmails SE of La Viznaga Windmill. Encinitos Ranch. Santa Elena SE Quadrangle.",26.832056,-98.348861,2007,3,20,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,52.911,NA,NA,NA,"Scorer19","Collector885"," County",-98.2212979,27.0273057,"administrative_area_level_2","approximate","brooks county, tx, usa",27.2652491,26.780917,-97.985457,-98.536646,"BRIT","AGHY",366,NA
"BRIT_ELVI_53","BRIT415603","ELVI","BRIT415603","Charles Allen","Allen","Charles","Charles Allen","C Allen","Newton County, Texas, United States","United States","Texas","Newton County","Newton",NA,"off Texas 63 ca 1/2 mile west of the Sabine River and ca 12 miles east of Burkeville Infrequent roadside and hardwood forest 15 445628E 3435916N",NA,NA,2007,6,30,"seed",5,0,0,0,"03/23/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector105"," County",-93.6623239,30.9359604,"administrative_area_level_2","approximate","newton county, tx, usa",31.1866009,30.2426719,-93.5080389,-93.911126,"BRIT","ELVI",53,NA
"LL_AGHY_126_a","LL00445234","AGHY","00445234","David J. Rosen","Rosen","David","David Rosen","D Rosen","Chambers County, Texas, United States","United States","Texas","Chambers County","Chambers",NA,"Smith Point. Candy Abshier WMA, on the E side of Galveston Bay. Take IH-10 E to SH 61 at Hankamer, S on SH 61 for 4 mi. to FM 562. Turn onto FM 562 and continue S then W for 22 mi. on FM 562 to Smith Point.",29.53055,-94.76492,2007,3,30,"seed",3,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector220"," County",-94.6863782,29.7524956,"administrative_area_level_2","approximate","chambers county, tx, usa",29.88994,29.49624,-94.3533829,-95.018205,"LL","AGHY",126,"a"
"LL_AGHY_13","LL00458427","AGHY","00458427","Robert T. Harms","Harms","Robert","Robert Harms","R Harms","Jeff Davis County, Texas, United States","United States","Texas","Jeff Davis County","Jeff Davis",NA,"Cherry Canyon Ranch.",NA,NA,2007,4,30,"seed",6,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector710"," County",-104.1930918,30.750805,"administrative_area_level_2","approximate","jeff davis county, tx, usa",31.1052031,30.4121899,-103.439976,-104.9798009,"LL","AGHY",13,NA
"LL_AGHY_52","LL00167490","AGHY","00167490","William R. Carr","Carr","William","William Carr","W Carr","Brooks County, Texas, United States","United States","Texas","Brooks County","Brooks",NA,"SW side of Vargas Creek ca. 0.6 airmiles NW of culvert on R. M. 755, 1.1 airmiles SE of La Viznaga Windmill, at N26o49'55.4"", W098o20'55.9"". Encinitos Ranch. Santa Elena SE Quadrangle.",26.83206,-98.34886,2007,3,20,"seed",5,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector885"," County",-98.2212979,27.0273057,"administrative_area_level_2","approximate","brooks county, tx, usa",27.2652491,26.780917,-97.985457,-98.536646,"LL","AGHY",52,NA
"LL_ELVI_143","00167944","ELVI","00167944","Laura L. Hansen","Hansen","Laura","Laura Hansen","L Hansen","Kendall County, Texas, United States","United States","Texas","Kendall County","Kendall",NA,"Old Tunnel Wildlife Management Area, near parking lot, picnic table and upper deck.",30.10108,-98.82045,2007,7,22,"seed",4,2,1,1,"7/19/2021","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector536"," County",-98.7481167,29.9603413,"administrative_area_level_2","approximate","kendall county, tx, usa",30.1389539,29.716359,-98.4140181,-98.920799,"LL","ELVI",143,NA
"LSU_AGHY_45","LSU00129066","AGHY","LSU00129066","Azeen Sadeghian","Sadeghian","Azeen","Azeen Sadeghian","A Sadeghian","Saint Tammany Parish, Louisiana, United States","United States","Louisiana","Saint Tammany Parish","Saint Tammany",NA,"Abita Springs: Collected along Money Hill Rd. in Money Hill Residential Subdivision, ca. 1.4 mi NNW of where it joins LA 435; the subdivision entrance is about 6 mi ENE of Abita Springs.",30.5366,-89.9436,2007,4,18,"seed",5,1,1,0,"3/4/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector53"," Parish",-89.9253233,30.4357418,"administrative_area_level_2","approximate","st tammany parish, la, usa",30.7124441,30.1388141,-89.4949729,-90.25766,"LSU","AGHY",45,NA
"MO_AGPE_175","NelsHolmberg2394",NA,"elsHolmberg2394","Nels J. Holmberg","Holmberg","Nels","Nels Holmberg","N Holmberg","Hodge Creek Fen area, Dent County, Missouri, USA","USA","Missouri","Dent County","Dent","Hodge Creek Fen area","5 mi. SE of Gladden, MO, 550 m S of junction of Hodge Creek and Prater Hollow Branch. Growing in woods along creek.",37.47,-91.3847222,2007,9,17,"seed",5,0,0,0,"10/20/2023","DumariDeLeon",1,NA,NA,NA,NA,"Scorer9","Collector630"," County",-91.3812934314736,37.4515136363938,"establishment","approximate","hodge creek, sinkin township, mo 65560, usa",37.4557794,37.4472478,-91.3799444197085,-91.3826423802915,"MO","AGPE",175,NA
"OKL_AGHY_27","OKL240436a;01 0097450;LR-253",NA,"OKL240436a","Amy Buthod","Buthod","Amy","Amy Buthod","A Buthod","McCurtain County, Oklahoma, United States","United States","Oklahoma","McCurtain County","McCurtain",NA,"Little River National Wildlife Refuge; Little River National Wildlife Refuge, Unit 2",33.9535,-94.7055,2007,5,21,"seed",6,3,1,1,"4/7/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector11"," County",-94.8105955,34.1481711,"administrative_area_level_2","approximate","mccurtain county, ok, usa",34.507457,33.615787,-94.461149,-95.156736,"OKL","AGHY",27,NA
"OKL_AGPE_23","OKL261364;;EricSundell17955","AGPE","OKL261364","Eric Sundell","Sundell","Eric","Eric Sundell","E Sundell","Little Rock, Pulaski County, Arkansas, USA","USA","Arkansas","Pulaski County","Pulaski","Little Rock","Waste Ground, Leaves blue green",NA,NA,2007,8,6,"seed",5,1,0,0,"11/1/22","GayatriSingla",1,NA,NA,NA,NA,"Scorer14","Collector271"," County",-92.2880157,34.7444618,"locality","approximate","little rock, ar, usa",34.8218231,34.625635,-92.1506409,-92.521583,"OKL","AGPE",23,NA
