"Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code","specimen_code","tissue_code"
"AM_AGHY_24","TAES253152","AGHY","TAES253152","Sandra I. Elsik ","Elsik","Sandra","Sandra Elsik","S Elsik","Big Thicket National Preserve, Lance Rosier Unit, Hardin County, Texas, United States","United States","Texas","Hardin County","Hardin","Big Thicket National Preserve, Lance Rosier Unit","Big Thicket National Preserve, Lance Rosier Unit;  Teel Cemetery",NA,NA,2003,4,17,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector792"," County",-94.4351502,30.3053131,"establishment","geometric_center","lance rosier unit, texas 77625, usa",30.3182347,30.301266,-94.3548001,-94.4546915,"AM","AGHY",24,NA
"AM_ELVI_152","TAES257853","ELVI","TAES257853","Michael M. MacRoberts","MacRoberts","Michael","Michael MacRoberts","M MacRoberts","Big Thicket National Preserve, Big Sandy Creek Unit, Polk County, Texas, United States","United States","Texas","Polk County","Polk","Big Thicket National Preserve, Big Sandy Creek Unit","Big Thicket National Preserve, Big Sandy Creek Unit; along FM 1276 between Lily Rd jct and Big Sandy Creek",NA,NA,2003,6,20,"seed",5,0,0,0,"03/30/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector602"," County",-94.6853287,30.6497617,"establishment","geometric_center","big sandy creek unit, texas 77351, usa",30.6497617,30.6213516,-94.6575597,-94.7047545,"AM","ELVI",152,NA
"AM_ELVI_153","TAES257854","ELVI","TAES257854","Larry E. Brown","Brown","Larry","Larry Brown","L Brown","Big Thicket National Preserve, Big Sandy Creek Unit, Polk County, Texas, United States","United States","Texas","Polk County","Polk","Big Thicket National Preserve, Big Sandy Creek Unit","Big Thicket National Preserve, Big Sandy Creek Unit; FM 1276 bridge over creek, few hundred feet N FM 1276 and Hwy 943 intersection",NA,NA,2003,5,31,"seed",3,0,0,0,"02/28/2020","BellaGutierrez",1,NA,NA,NA,NA,"Scorer3","Collector526"," County",-94.6853287,30.6497617,"establishment","geometric_center","big sandy creek unit, texas 77351, usa",30.6497617,30.6213516,-94.6575597,-94.7047545,"AM","ELVI",153,NA
"BRIT_AGHY_211","BRIT50650","AGHY","BRIT50650","R. J. O'Kennon","O'Kennon","R.","R. O'Kennon","R O'Kennon","Wise County, Texas, United States","United States","Texas","Wise County","Wise",NA,"LBJ National Grasslands, Unit 66. Research site: LBJ National Grasslands",33.370665,-97.53941,2003,5,17,"seed",5,2,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector733"," County",-97.6982272,33.2895861,"administrative_area_level_2","approximate","wise county, tx, usa",33.4340569,32.990839,-97.383015,-97.9216421,"BRIT","AGHY",211,NA
"BRIT_AGHY_308","BRIT255545","AGHY","BRIT255545","R. Kral","Kral","R.","R. Kral","R Kral","Cairo, Grady County, Georgia, United States","United States","Georgia","Grady County","Grady","Cairo","W side of Cairo, by 11th Avenue NW",NA,NA,2003,4,16,"seed",5,4,1,1,"12/12/2019","LaniDufresne",1,235.702,NA,NA,NA,"Scorer19","Collector720"," County",-84.2012897,30.8774132,"locality","approximate","cairo, ga, usa",30.912337,30.8413781,-84.164805,-84.2430351,"BRIT","AGHY",308,NA
"BRIT_AGHY_358","BRIT255909","AGHY","BRIT255909","Kerry Barringer","Barringer","Kerry","Kerry Barringer","K Barringer","Burlington County, New Jersey, United States","United States","New Jersey","Burlington County","Burlington",NA,"Medford Twp., Bear Swamp, about 3.5 mi. SE of Medford, along Hawkins road at power lines, edge of open swamp ground under power lines.",39.884,-74.785,2003,7,29,"seed",5,2,1,1,"12/12/2019","LaniDufresne",1,82.489,NA,NA,NA,"Scorer19","Collector503"," County",-74.6868815,39.8558488,"administrative_area_level_2","approximate","burlington county, nj, usa",40.183651,39.541198,-74.389708,-75.059913,"BRIT","AGHY",358,NA
"BRIT_AGHY_537","NLU0384994","AGHY","NLU0384994","Chris Havran","Havran","Chris","Chris Havran","C Havran","Adams County, Mississippi, United States","United States","Mississippi","Adams County","Adams",NA,"Homochitto National Forest, Right of way of USFS 119 at intersection with USFS 119G, Sec 73, T5N, R1W",NA,NA,2003,5,2,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector131"," County",-91.2891036,31.5305353,"administrative_area_level_2","approximate","adams county, ms, usa",31.7608266,31.19114,-91.1538009,-91.6550089,"BRIT","AGHY",537,NA
"BRIT_AGPE_94","BRIT255864","AGPE","BRIT255864",NA,NA,NA,"NA NA",NA,"Morris County, New Jersey, USA","USA","New Jersey","Morris County","Morris",NA,NA,NA,NA,2003,NA,NA,"seed",5,5,1,1,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19",NA," County",-74.5463282,40.8336038,"administrative_area_level_2","approximate","morris county, nj, usa",41.086114,40.6484469,-74.2665911,-74.8898189,"BRIT","AGPE",94,NA
"BRIT_ELVI_268","BRIT178059","ELVI","BRIT178059","D. D. Spaulding","Spaulding","D.","D. Spaulding","D Spaulding","Mobile County, Alabama, United States","United States","Alabama","Mobile County","Mobile",NA,"Shell Mounds at Indian Mound Park off Iberville Street, Dauphin Island. Coastal lowlands district of the East Gulf Coastal Plain",30.25667,-88.10667,2003,5,25,"seed",3,1,1,0,"10/20/2020","EllaSegal",1,276.559,17.9065,20.2795,2,"Scorer10","Collector229"," County",-88.2461183,30.6082227,"administrative_area_level_2","approximate","mobile county, al, usa",31.1733059,30.144425,-87.923944,-88.432007,"BRIT","ELVI",268,NA
"BRIT_ELVI_72","BRIT12814","ELVI","BRIT12814","R. J. O'Kennon","O'Kennon","R.","R. O'Kennon","R O'Kennon","Wise County, Texas, United States","United States","Texas","Wise County","Wise",NA,"Old Decatur Rd ca 0.3 mi S of Co Rd 2175.",33.2782,-97.6009,2003,6,16,"seed",1,1,1,1,"09/13/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector733"," County",-97.6982272,33.2895861,"administrative_area_level_2","approximate","wise county, tx, usa",33.4340569,32.990839,-97.383015,-97.9216421,"BRIT","ELVI",72,NA
