"Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code","specimen_code","tissue_code"
"BRIT_ELVI_11","BRIT259162","ELVI","BRIT259162","Bob O'Kennon","O'Kennon","Bob","Bob O'Kennon","B O'Kennon","Wise County, Texas, United States","United States","Texas","Wise County","Wise",NA,"Lyndon B. Johnson National Grasslands, Unit 71s; 0.01 miles south of Fs 920.",33.303218,33.303218,2013,12,12,"seed",3,0,0,0,"03/11/2020","BellaGutierrez",1,NA,NA,NA,NA,"Scorer3","Collector88"," County",-97.6982272,33.2895861,"administrative_area_level_2","approximate","wise county, tx, usa",33.4340569,32.990839,-97.383015,-97.9216421,"BRIT","ELVI",11,NA
"KANU_AGHY_94","KANU00421688","AGHY","KANU00421688","Hillary J Loring","Loring","Hillary","Hillary Loring","H Loring","Labette County, Kansas, United States","United States","Kansas","Labette County","Labette",NA,"Chetopa, 2.8 mi N on US 59",37.07093,-95.10106,2013,6,6,"seed",4,2,1,0,"11/3/2022","NicoleImming",1,NA,NA,NA,NA,"Scorer21","Collector374"," County",-95.3102505,37.2639041,"administrative_area_level_2","approximate","labette county, ks, usa",37.38436,36.999249,-95.0734971,-95.522935,"KANU","AGHY",94,NA
"LL_AGHY_104","LL00467007","AGHY","00467007","William R. Carr","Carr","William","William Carr","W Carr","Colorado County, Texas, United States","United States","Texas","Colorado County","Colorado",NA,"W side of St. Rt. 806 at a point 1.7-1.8 roadmiles S of its overpass of I-10 on SW side of Columbus. Columbus Quadrangle.",29.67283,-96.56752,2013,4,23,"seed",6,2,1,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector885"," County",-96.4929797,29.5378648,"administrative_area_level_2","approximate","colorado county, tx, usa",29.9615161,29.2478039,-96.175422,-96.874222,"LL","AGHY",104,NA
"LL_AGHY_121","LL00473344","AGHY","00473344","Rehana Satani","Satani","Rehana","Rehana Satani","R Satani","Harris County, Texas, United States","United States","Texas","Harris County","Harris",NA,"Armand Bayou?s Nature Center, on and south of the intersection of Red Bluff Road and Bay Area Blvd., in the city of Pasadena. Across from the Visitor?s Center.",29.596,-95.07074,2013,4,10,"seed",5,1,1,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector755"," County",-95.3102505,29.7751825,"administrative_area_level_2","approximate","harris county, tx, usa",30.1706059,29.497297,-94.9084921,-95.960733,"LL","AGHY",121,NA
"LL_AGHY_74","LL00464582","AGHY","00464582","David J. Rosen","Rosen","David","David Rosen","D Rosen","Galveston County, Texas, United States","United States","Texas","Galveston County","Galveston",NA,"Plants of Galveston Island State Park. Improved hiking trail through scrubby hummock that runs NS between Oak Bayou and Butterowe Bayou.",29.20327,-94.95985,2013,4,12,"seed",5,2,1,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector220"," County",-94.8520636,29.3763499,"administrative_area_level_2","approximate","galveston county, tx, usa",29.598264,29.062739,-94.3673679,-95.233081,"LL","AGHY",74,NA
"LL_ELVI_107","00478367","ELVI","00478367","Sally S. Amaye","Amaye","Sally","Sally Amaye","S Amaye","Guadalupe County, Texas, United States","United States","Texas","Guadalupe County","Guadalupe",NA,"Intersection of Gin Road and Cibolo Creek. West of Seguin.",29.48427,-98.16768,2013,6,14,"seed",5,5,1,1,"7/15/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector781"," County",-97.87216,29.6477307,"administrative_area_level_2","approximate","guadalupe county, tx, usa",29.8582081,29.36533,-97.630985,-98.3120579,"LL","ELVI",107,NA
"LL_ELVI_107","00478367","ELVI","00478367","Sally S. Amaye","Amaye","Sally","Sally Amaye","S Amaye","Guadalupe County, Texas, United States","United States","Texas","Guadalupe County","Guadalupe",NA,"Intersection of Gin Road and Cibolo Creek. West of Seguin.",29.48427,-98.16768,2013,6,14,"seed",1,1,1,1,"11/8/2021","AvaJohnson",2,NA,NA,NA,NA,"Scorer2","Collector781"," County",-97.87216,29.6477307,"administrative_area_level_2","approximate","guadalupe county, tx, usa",29.8582081,29.36533,-97.630985,-98.3120579,"LL","ELVI",107,NA
"MO_AGHY_169","ESkornia179",NA,"Skornia179","Erin Skornia","Skornia","Erin","Erin Skornia","E Skornia","Moniteau Creek Conservation Area, Howard County, Missouri, USA","USA","Missouri","Howard County","Howard","Moniteau Creek Conservation Area","Open field leading down to wetland. Many sedges and rushes. Purple inflorescence.",39.0858,-92.5806,2013,6,7,"seed",5,0,0,0,"5/24/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector268"," County",-92.5854458,39.0958849,"establishment","geometric_center","moniteau creek conservation area, fayette, mo 65248, usa",39.1071092,39.0853631,-92.5656007,-92.603133,"MO","AGHY",169,NA
"OKL_AGHY_5","OKL257864;;AB-10840",NA,"OKL257864","A. Buthod","Buthod","A.","A. Buthod","A Buthod","McIntosh County, Oklahoma, United States","United States","Oklahoma","McIntosh County","McIntosh",NA,"Lake Eufaula State Park; At Lake Eufaula State Park on raod 4170",35.3946,-95.5899,2013,5,27,"seed",9,9,1,1,"3/30/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector11"," County",-95.6457951,35.3466151,"administrative_area_level_2","approximate","mcintosh county, ok, usa",35.5518069,35.142501,-95.344761,-95.983205,"OKL","AGHY",5,NA
"OKL_ELVI_13","OKL270448;;DF-427",NA,"OKL270448","A. Buthod","Buthod","A.","A. Buthod","A Buthod","Deep Fork National Wildlife Refuge, Okmulgee County, Oklahoma, United States","United States","Oklahoma","Okmulgee County","Okmulgee","Deep Fork National Wildlife Refuge","Deep Fork National Wildlife Refuge; Unit N of Smith Road and W of N road 210, Deep Fork NWR",35.6755,-96.0065,2013,7,2,"seed",5,4,1,1,"6/30/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector11"," County",-95.950875,35.541011,"establishment","rooftop","deep fork national wildlife refuge, 21680 us-75, okmulgee, ok 74447, usa",35.5423682302915,35.5396702697085,-95.9496089197085,-95.9523068802915,"OKL","ELVI",13,NA
