"Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code","specimen_code","tissue_code"
"BRIT_AGHY_214","BRIT35113","AGHY","BRIT35113","R. J. O'Kennon","O'Kennon","R.","R. O'Kennon","R O'Kennon","Wise County, Texas, United States","United States","Texas","Wise County","Wise",NA,"LBJ National Grasslands, Unit 14. Research site: LBJ National Grasslands",33.411413,-97.660268,2006,5,15,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector733"," County",-97.6982272,33.2895861,"administrative_area_level_2","approximate","wise county, tx, usa",33.4340569,32.990839,-97.383015,-97.9216421,"BRIT","AGHY",214,NA
"BRIT_ELVI_219","BRIT178498","ELVI","BRIT178498","D.Estes, B.E. Wofford, R.Small, J.Shaw, E.Lickey","E.Lickey","D.Estes,","D.Estes, E.Lickey","D E.Lickey","Murray County, Georgia, USA","USA","Georgia","Murray County","Murray",NA,"12.9 airmi SE of Chatsworth, Carters area, along Old Hwy 411 just W of Coosawattee Dam, ca. 100 yards S of Coosawattee River bridge, roadside bank.",NA,NA,2006,6,14,"seed",3,1,1,0,"10/20/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector200"," County",-84.7315563,34.7928029,"administrative_area_level_2","approximate","murray county, ga, usa",34.988329,34.5831869,-84.582195,-84.944512,"BRIT","ELVI",219,NA
"BRIT_ELVI_258","BRIT178043","ELVI","BRIT178043","Daniel D. Spaulding","Spaulding","Daniel","Daniel Spaulding","D Spaulding","Cherokee County, Alabama, United States","United States","Alabama","Cherokee County","Cherokee",NA,"Between CR-31 & SR-35 west of Gaylesville. Coosa Valley District of the Valley and Ridge Province.",34.2825,-85.594722,2006,7,26,"seed",2,0,0,0,"10/20/2020","EllaSegal",1,112.818,7.5125,10.37,2,"Scorer10","Collector229"," County",-85.684578,34.1665322,"administrative_area_level_2","approximate","cherokee county, al, usa",34.5262709,33.9414229,-85.398837,-85.843875,"BRIT","ELVI",258,NA
"BRIT_ELVI_273","BRIT178064","ELVI","BRIT178064","A. R. Diamond","Diamond","A.","A. Diamond","A Diamond","Pike County, Alabama, United States","United States","Alabama","Pike County","Pike",NA,"Un-numbered dirt road at Messick Branch",31.815278,-86.122222,2006,7,1,"seed",3,0,0,0,"10/20/2020","EllaSegal",1,274.076,9.944,12.1465,2,"Scorer10","Collector15"," County",-86.0121573,31.8395163,"administrative_area_level_2","approximate","pike county, al, usa",32.06189,31.6164141,-85.6576681,-86.199408,"BRIT","ELVI",273,NA
"BRIT_ELVI_74","BRIT486181","ELVI","BRIT486181","R. Lence Weldon","Weldon","R.","R. Weldon","R Weldon","Young County, Texas, United States","United States","Texas","Young County","Young",NA,"Brazos River floodplain on north end of Ming Bend, south of Kisinger Mt.; ca. 8.3 km S, 8.3 km E (map distance) of junction FM Rd. 1287 & TX-16 on S edge of Graham. ca. 0.2 km north of riverbank via gravel road; GPS: N 32° 59.962', W 98° 29.491'.",40.7648,-73.9808,2006,28,28,"seed",2,2,1,1,"09/13/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector774"," County",-98.7481167,33.2200087,"administrative_area_level_2","approximate","young county, tx, usa",33.397534,32.9523,-98.4204361,-98.954097,"BRIT","ELVI",74,NA
"KANU_ELVI_117","KANU00356133","ELVI","KANU00356133","Bernadette Kuhn","Kuhn","Bernadette","Bernadette Kuhn","B Kuhn","Anderson County, Kansas, United States","United States","Kansas","Anderson County","Anderson",NA,"Welda, 3 mi N, 1 mi W",38.21302,-95.31528,2006,8,31,"seed",6,0,0,0,"10/27/2023","FaithHill",1,NA,NA,NA,NA,"Scorer13","Collector82"," County",-95.3102505,38.2809328,"administrative_area_level_2","approximate","anderson county, ks, usa",38.390464,38.0376919,-95.0648949,-95.51897,"KANU","ELVI",117,NA
"KANU_ELVI_132","KANU00356421","ELVI","KANU00356421","Bernadette Kuhn","Kuhn","Bernadette","Bernadette Kuhn","B Kuhn","Anderson County, Kansas, United States","United States","Kansas","Anderson County","Anderson",NA,"Welda, 3 mi N, 1 mi W",38.21302,-95.31528,2006,8,31,"seed",6,0,0,0,"11/7/2023","FaithHill",1,NA,NA,NA,NA,"Scorer13","Collector82"," County",-95.3102505,38.2809328,"administrative_area_level_2","approximate","anderson county, ks, usa",38.390464,38.0376919,-95.0648949,-95.51897,"KANU","ELVI",132,NA
"LL_AGHY_114","LL00445839","AGHY","00445839","William R. Carr","Carr","William","William Carr","W Carr","San Augustine County, Texas, United States","United States","Texas","San Augustine County","San Augustine",NA,"On Williams property on W side of Co. Rd. 256 at points 0.2-0.4 mi SW of its jct. with St. Rt. 21, ca. 3.0-3.1 airmiles E of St. Rt. 21 bridge over Attoyac River, at N31o30'19.4"", W094o15'11.7"". San Augustine West Quadrangle.",31.50539,-94.25325,2006,4,25,"seed",5,5,1,1,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector885"," County",-94.1513764,31.4699363,"administrative_area_level_2","approximate","san augustine county, tx, usa",31.653596,31.0992799,-93.9832311,-94.39984,"LL","AGHY",114,NA
"LSU_AGHY_15","LSU00107326","AGHY","LSU00107326","Christopher Reid","Reid","Christopher","Christopher Reid","C Reid","De Soto Parish, Louisiana, United States","United States","Louisiana","De Soto Parish","De Soto",NA,"Dickson Prairie, south side of Cypress Bayou, 2 air miles NE of Stonewall.",32.305,-93.807,2006,5,30,"seed",2,2,1,1,"2/22/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector155"," Parish",-93.6623239,32.0310567,"administrative_area_level_2","approximate","de soto parish, la, usa",32.345646,31.844237,-93.353224,-94.042823,"LSU","AGHY",15,NA
"LSU_AGHY_9","LSU00118983","AGHY","LSU00118983","Barbara R. & Michael H. MacRoberts","MacRoberts","Barbara","Barbara MacRoberts","B MacRoberts","Caddo Parish, Louisiana, United States","United States","Louisiana","Caddo Parish","Caddo",NA,"Barron Road Saline Prairie; Barron Road/Boggy Bayou Saline Prairie. North of Barron Road, south of Boggy Bayou.",NA,NA,2006,5,12,"seed",8,7,1,1,"2/19/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector86"," Parish",-93.8655303,32.6136798,"administrative_area_level_2","approximate","caddo parish, la, usa",33.019544,32.195625,-93.461792,-94.043352,"LSU","AGHY",9,NA
"LSU_ELVI_2","LSU00120357","ELVI","LSU00120357","Barbara R. & Michael H. MacRoberts","MacRoberts","Barbara","Barbara MacRoberts","B MacRoberts","Bossier Parish, Louisiana, United States","United States","Louisiana","Bossier Parish","Bossier",NA,"Bodcau Wildlife Management Area; Bodcau WMA. North Pond Prairie.",NA,NA,2006,8,8,"seed",5,1,1,0,"10/26/21","AvaJohnson",1,NA,NA,NA,NA,"Scorer2","Collector86"," Parish",-93.6623239,32.7551322,"administrative_area_level_2","approximate","bossier parish, la, usa",33.0194909,32.2351388,-93.372722,-93.845224,"LSU","ELVI",2,NA
"LSU_ELVI_3","LSU00120286","ELVI","LSU00120286","Barbara R. & Michael H. MacRoberts","MacRoberts","Barbara","Barbara MacRoberts","B MacRoberts","Bossier Parish, Louisiana, United States","United States","Louisiana","Bossier Parish","Bossier",NA,"Barksdale Airforce Base (Military land); Lower Green Tree Prairie. Barksdale AFB.",NA,NA,2006,8,2,"seed",5,4,1,1,"10/26/21","AvaJohnson",1,NA,NA,NA,NA,"Scorer2","Collector86"," Parish",-93.6623239,32.7551322,"administrative_area_level_2","approximate","bossier parish, la, usa",33.0194909,32.2351388,-93.372722,-93.845224,"LSU","ELVI",3,NA
"MO_AGHY_156","MYounkin_04812680","AGHY","Younkin_04812680","M. Younkin","Younkin","M.","M. Younkin","M Younkin","Union, Franklin County, Missouri, USA","USA","Missouri","Franklin County","Franklin","Union","Lower edge of prarie, SW corner. Dry, gladey, S-faceing slope",NA,NA,2006,8,1,"seed",5,0,0,0,"5/23/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector623"," County",-91.0084762,38.4500517,"locality","approximate","union, mo 63084, usa",38.4697761,38.4119829,-90.921062,-91.040166,"MO","AGHY",156,NA
"MO_AGPE_171","NelsHolmberg1826",NA,"elsHolmberg1826","Nels J. Holmberg","Holmberg","Nels","Nels Holmberg","N Holmberg","LaGrange, Lewis County, Missouri, USA","USA","Missouri","Lewis County","Lewis","LaGrange","4 mi NW LaGrange of, roadside, 40 m E of bridge over small stream. Growing along roadside.",40.0775,-91.5594,2006,6,30,"seed",3,0,0,0,"10/25/2023","DumariDeLeon",1,NA,NA,NA,NA,"Scorer9","Collector630"," County",-91.4976544,40.0428236,"locality","approximate","la grange, mo 63448, usa",40.060823,40.0333261,-91.4895851,-91.5161439,"MO","AGPE",171,NA
"MO_AGPE_171","NelsHolmberg1826",NA,"elsHolmberg1826","Nels J. Holmberg","Holmberg","Nels","Nels Holmberg","N Holmberg","LaGrange, Lewis County, Missouri, USA","USA","Missouri","Lewis County","Lewis","LaGrange","4 mi NW LaGrange of, roadside, 40 m E of bridge over small stream. Growing along roadside.",40.0775,-91.5594,2006,6,30,"seed",3,0,0,0,"10/25/2023","KS",2,NA,NA,NA,NA,"Scorer18","Collector630"," County",-91.4976544,40.0428236,"locality","approximate","la grange, mo 63448, usa",40.060823,40.0333261,-91.4895851,-91.5161439,"MO","AGPE",171,NA
