"Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code","specimen_code","tissue_code"
"AM_ELVI_111","TAES257855","ELVI","TAES257855","Stanley D. Jones","Jones","Stanley","Stanley Jones","S Jones","Big Thicket National Preserve, Lance Rosier Unit, Hardin County, Texas, United States","United States","Texas","Hardin County","Hardin","Big Thicket National Preserve, Lance Rosier Unit","Big Thicket National Preserve, Lance Rosier Unit; ca. 0.5 mi SW on Little Rock Rd from its jct with TX 326, SW of Kountze, N side o",NA,NA,1999,6,2,"seed",3,3,1,1,"02/28/2020","BellaGutierrez",1,NA,NA,NA,NA,"Scorer3","Collector807"," County",-94.4351502,30.3053131,"establishment","geometric_center","lance rosier unit, texas 77625, usa",30.3182347,30.301266,-94.3548001,-94.4546915,"AM","ELVI",111,NA
"BRIT_AGHY_424","NLU0384136","AGHY","NLU0384136","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Ouachita Parish, Louisiana, United States","United States","Louisiana","Ouachita Parish","Ouachita",NA,"Beside Marvin Head rd, S of LA 557 and Prairion Bayou nr Pinecrest School N of Luna; T16N R2E sec 25.",NA,NA,1999,4,30,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,177.115,NA,NA,NA,"Scorer19","Collector766"," Parish",-92.2236667,32.4271852,"administrative_area_level_2","approximate","ouachita parish, la, usa",32.723003,32.25873,-91.90328,-92.415577,"BRIT","AGHY",424,NA
"BRIT_AGHY_484","NLU0384766","AGHY","NLU0384766","R. Dale Thomas and Chris Doffitt","Doffitt","R.","R. Doffitt","R Doffitt","Ouachita County, Arkansas, United States","United States","Arkansas","Ouachita County","Ouachita",NA,"Wet right-of-way of U.S. 278 (Ark. 4) at electrical high lines 1.8 miles west of the Calhoun County Line east of Camden; Sec. 15.",NA,NA,1999,5,10,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,198.359,NA,NA,NA,"Scorer19","Collector698"," County",-92.9375739,33.5828512,"administrative_area_level_2","approximate","ouachita county, ar, usa",33.8225439,33.3558189,-92.5662839,-93.118951,"BRIT","AGHY",484,NA
"BRIT_AGHY_490","NLU0384759","AGHY","NLU0384759","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Sevier County, Arkansas, United States","United States","Arkansas","Sevier County","Sevier",NA,"Waste area north of U.S. 70 at the Sevier County Airport six miles east of the Oklahoma State Line west of DeQueen.",NA,NA,1999,5,27,"seed",5,4,1,1,"12/12/2019","LaniDufresne",1,47.059,NA,NA,NA,"Scorer19","Collector766"," County",-94.2743628,34.0346222,"administrative_area_level_2","approximate","sevier county, ar, usa",34.192552,33.7510579,-93.958402,-94.4773008,"BRIT","AGHY",490,NA
"BRIT_AGHY_504","NLU0384742","AGHY","NLU0384742","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Nevada County, Arkansas, United States","United States","Arkansas","Nevada County","Nevada",NA,"Sandy area around Bluff City Missionary Baptist Church on south side of Ark. 24 in Bluff City; Sec. 1 T12S, R20W.",NA,NA,1999,5,10,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,187.705,NA,NA,NA,"Scorer19","Collector766"," County",-93.3388917,33.6621386,"administrative_area_level_2","approximate","nevada county, ar, usa",33.9608511,33.440487,-93.104405,-93.4839311,"BRIT","AGHY",504,NA
"BRIT_AGPE_142","NLU0384269","AGPE","NLU0384269",NA,NA,NA,"NA NA",NA,"Claiborne Parish, Louisiana, USA","USA","Louisiana","Claiborne Parish","Claiborne",NA,NA,NA,NA,1999,NA,NA,"seed",5,5,1,1,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19",NA," Parish",-93.0175712,32.7722557,"administrative_area_level_2","approximate","claiborne parish, la, usa",33.0183928,32.584807,-92.7246801,-93.2386608,"BRIT","AGPE",142,NA
"BRIT_AGPE_174","NLU0385072","AGPE","NLU0385072",NA,NA,NA,"NA NA",NA,"Sevier County, Tennessee, USA","USA","Tennessee","Sevier County","Sevier",NA,NA,NA,NA,1999,NA,NA,"seed",5,5,1,1,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19",NA," County",-83.5070203,35.8271682,"administrative_area_level_2","approximate","sevier county, tn, usa",36.0431189,35.561929,-83.251521,-83.7942751,"BRIT","AGPE",174,NA
"BRIT_ELVI_346","NLU0399534","ELVI","NLU0399534","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Grant Parish, Louisiana, United States","United States","Louisiana","Grant Parish","Grant",NA,"Kisatchie National Forest, Catahoula District, Compartment 15. Beside USFS 558 just E of Prairie Creek, 0.2 mi E of USFS 155 W of US 167 and NW of Williana;",NA,NA,1999,8,3,"seed",4,0,0,0,"10/20/2020","EllaSegal",1,113.807,15.179,17.597,1,"Scorer10","Collector766"," Parish",-92.539603,31.6943716,"administrative_area_level_2","approximate","grant parish, la, usa",31.797374,31.3879459,-92.196131,-92.973529,"BRIT","ELVI",346,NA
"BRIT_ELVI_408","NLU0188038","ELVI","NLU0188038","R. Dale Thomas","Thomas","R.","R. Thomas","R Thomas","Nevada County, Arkansas, United States","United States","Arkansas","Nevada County","Nevada",NA,"Sandy soil in large clearcut woods on both sides of Ark. 53 at county road 9 about 0.2 mi S of Union Baptist Church NE of Bodcaw; T 13S, R 22W, Secs. 28 & 33.",NA,NA,1999,8,19,"seed",4,4,1,1,"10/20/2020","EllaSegal",1,96.417,6.6855,7.8275,2,"Scorer10","Collector766"," County",-93.3388917,33.6621386,"administrative_area_level_2","approximate","nevada county, ar, usa",33.9608511,33.440487,-93.104405,-93.4839311,"BRIT","ELVI",408,NA
"KANU_AGHY_2","KANU00323578","AGHY","KANU00323578","Caleb A Morse","Morse","Caleb","Caleb Morse","C Morse","Chase County, Kansas, United States","United States","Kansas","Chase County","Chase",NA,"Jct 240th Road & Hwy 177 in Cottonwood Falls, 0.5 mi S, 3.0 mi W",38.3666667,-96.5916667,1999,6,12,"seed",5,5,1,1,"7/22/22","EmilyChong",1,NA,NA,NA,NA,"Scorer11","Collector149"," County",-96.5783387,38.3007661,"administrative_area_level_2","approximate","chase county, ks, usa",38.522473,38.085554,-96.35362,-96.841274,"KANU","AGHY",2,NA
