"Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code","specimen_code","tissue_code"
"AM_AGHY_128","TAES262262","AGHY","TAES262262","Larry E. Brown ","Brown","Larry","Larry Brown","L Brown","Big Thicket National Preserve, Menard Creek Corridor Unit, Liberty County, Texas, United States","United States","Texas","Liberty County","Liberty","Big Thicket National Preserve, Menard Creek Corridor Unit","Big Thicket National Preserve, Menard Creek Corridor Unit; Along a pipeline right of way off of County Road 2138 (Bo Road on some maps) which exits to east off of C.R. 2650 just north of Hwy 787 east of Rye.",NA,NA,2008,4,20,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector526"," County",-94.3872437,30.4583071,"establishment","geometric_center","big thicket national preserve, fm 420, kountze, tx 77625, usa",30.4595925802915,30.4568946197085,-94.3858266697085,-94.3885246302915,"AM","AGHY",128,NA
"AM_AGHY_129","TAES262262","AGHY","TAES262262","Larry E. Brown ","Brown","Larry","Larry Brown","L Brown","Big Thicket National Preserve, Menard Creek Corridor Unit, Liberty County, Texas, United States","United States","Texas","Liberty County","Liberty","Big Thicket National Preserve, Menard Creek Corridor Unit","Big Thicket National Preserve, Menard Creek Corridor Unit; Along a pipeline right of way off of County Road 2138 (Bo Road on some maps) which exits to east off of C.R. 2650 just north of Hwy 787 east of Rye.",NA,NA,2008,4,20,"seed",4,4,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector526"," County",-94.3872437,30.4583071,"establishment","geometric_center","big thicket national preserve, fm 420, kountze, tx 77625, usa",30.4595925802915,30.4568946197085,-94.3858266697085,-94.3885246302915,"AM","AGHY",129,NA
"BRIT_AGHY_370","BRIT255926","AGHY","BRIT255926","W. R. Carr","Carr","W.","W. Carr","W Carr","Leon County, Texas, United States","United States","Texas","Leon County","Leon",NA,"N part of Holsey tract, ca. 1.4 airmiles SSE of jct. St. Rt. 7 and F. M. 1511 at Eunice. Eunice Quadrangle. Elev. 210 - 220 ft.",31.303028,-95.804639,2008,5,6,"seed",5,2,1,1,"12/12/2019","LaniDufresne",1,8.743,NA,NA,NA,"Scorer19","Collector885"," County",-95.9832577,31.2152685,"administrative_area_level_2","approximate","leon county, tx, usa",31.654093,30.9737371,-95.655545,-96.331121,"BRIT","AGHY",370,NA
"BRIT_ELVI_163","CharlesAllen20793","ELVI","CharlesAllen20793","Charles Allen","Allen","Charles","Charles Allen","C Allen","Grande Isle, Jefferson Parish, Louisiana, USA","USA","Louisiana","Jefferson Parish","Jefferson","Grande Isle","In yard of Wayne Keller",NA,NA,2008,4,18,"seed",3,0,0,0,"10/20/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector105"," Parish",-89.9872941,29.2366172,"locality","approximate","grand isle, la, usa",29.2675241,29.163556,-89.9469489,-90.090468,"BRIT","ELVI",163,NA
"BRIT_ELVI_252","BRIT178038","ELVI","BRIT178038","A. R. Diamond","Diamond","A.","A. Diamond","A Diamond","Barbour County, Alabama, United States","United States","Alabama","Barbour County","Barbour",NA,"Barbour County Hwy. 31 at the N side of Pea Creek",31.819694,-85.569222,2008,7,3,"seed",3,0,0,0,"10/20/2020","EllaSegal",1,322.259,15.813,18.0635,2,"Scorer10","Collector15"," County",-85.354965,31.8172896,"administrative_area_level_2","approximate","barbour county, al, usa",32.1482509,31.6175649,-85.0488249,-85.748433,"BRIT","ELVI",252,NA
"LL_AGHY_106","LL00450427","AGHY","00450427","William R. Carr","Carr","William","William Carr","W Carr","Leon County, Texas, United States","United States","Texas","Leon County","Leon",NA,"N part of Holsey tract, ca. 1.4 airmiles SSE of jct. St. Rt. 7 and F. M. 1511 at Eunice. Eunice Quadrangle.",31.30303,-95.80464,2008,5,6,"seed",5,2,1,1,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector885"," County",-95.9832577,31.2152685,"administrative_area_level_2","approximate","leon county, tx, usa",31.654093,30.9737371,-95.655545,-96.331121,"LL","AGHY",106,NA
"LL_AGHY_142","RichardAbbott#24477","AGHY","RichardAbbott#24477","J. Richard Abbott","Abbott","J.","J. Abbott","J Abbott","Bronson, Levy County, FL, USA","USA","FL","Levy County","Levy","Bronson","1.8 miles west of the Bronson city limit sign on FL 24, 3 miles west of junction with Alternate U.S. 27, 2.5 miles west of the junction with C-24/ Wet roadside ditch adjacent to pine plantation (ex mesic flatwoods), with Campanula floridana, Erigeron quercifolius, Hydrocotyle, Sisyrinchium angustifolium, Sphenopholis nitida, Hyptis alata, Centella asiatica, Carex alata, Phyla nodiflora, Itea virginica. In clumps, some rather large, ca 1 m tall and wide; hunderds of plants, forming large patches.",30.417694,-82.678333,2008,4,17,"seed",5,2,1,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector395"," County",-82.6423336,29.4477445,"locality","approximate","bronson, fl 32621, usa",29.471145,29.4336681,-82.6227901,-82.6563439,"LL","AGHY",142,NA
"LSU_AGHY_5","LSU00198518","AGHY","LSU00198518","Barbara R. & Michael H. MacRoberts","MacRoberts","Barbara","Barbara MacRoberts","B MacRoberts","Bossier Parish, Louisiana, United States","United States","Louisiana","Bossier Parish","Bossier",NA,"Barksdale AFB",32.497778,-93.563583,2008,5,8,"seed",6,0,0,0,"2/17/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector86"," Parish",-93.6623239,32.7551322,"administrative_area_level_2","approximate","bossier parish, la, usa",33.0194909,32.2351388,-93.372722,-93.845224,"LSU","AGHY",5,NA
"MO_AGHY_188","RAbbott24477",NA,"Abbott24477","J. Richard Abbott","Abbott","J.","J. Abbott","J Abbott","Bronson, Levy County, Florida, USA","USA","Florida","Levy County","Levy","Bronson","1.8 miles west of the Bronson city limit sign on FL 24, 3 miles west of junction with Alternate U.S. 27, 2.5 miles west of the junction with C-24. Wet roadside ditch adjacent to pine plantation (ex mesic flatwoods), with Campanula floridana, Erigeron quercifolius, Hydrocotyle, Sisyrinchium angustifolium, Sphenopholis nitida, Hyptis alata, Centella asiatica, Care alata, Phyla nodifiora, Itea virginica. In clumps, some rather large, ca 1 m tall and wide; hundreds of plants, forming large patches.",30.4176945,-82.6783334,2008,4,17,"seed",5,0,1,0,"5/25/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector395"," County",-82.6423336,29.4477445,"locality","approximate","bronson, fl 32621, usa",29.471145,29.4336681,-82.6227901,-82.6563439,"MO","AGHY",188,NA
"MO_AGHY_188","RAbbott24477",NA,"Abbott24477","J. Richard Abbott","Abbott","J.","J. Abbott","J Abbott","Bronson, Levy County, Florida, USA","USA","Florida","Levy County","Levy","Bronson","1.8 miles west of the Bronson city limit sign on FL 24, 3 miles west of junction with Alternate U.S. 27, 2.5 miles west of the junction with C-24. Wet roadside ditch adjacent to pine plantation (ex mesic flatwoods), with Campanula floridana, Erigeron quercifolius, Hydrocotyle, Sisyrinchium angustifolium, Sphenopholis nitida, Hyptis alata, Centella asiatica, Care alata, Phyla nodifiora, Itea virginica. In clumps, some rather large, ca 1 m tall and wide; hundreds of plants, forming large patches.",30.4177,-82.6783,2008,4,17,"seed",5,0,1,0,"5/25/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector395"," County",-82.6423336,29.4477445,"locality","approximate","bronson, fl 32621, usa",29.471145,29.4336681,-82.6227901,-82.6563439,"MO","AGHY",188,NA
