"Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code","specimen_code","tissue_code"
"AM_AGHY_64","TAES217375","AGHY","TAES217375","Steven R. Hill","Hill","Steven","Steven Hill","S Hill","Cass County, Illinois, United States","United States","Illinois","Cass County","Cass",NA,NA,NA,NA,1997,6,3,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector802"," County",-90.2620042,39.9398601,"administrative_area_level_2","approximate","cass county, il, usa",40.125292,39.872601,-89.994405,-90.583534,"AM","AGHY",64,NA
"BRIT_AGHY_539","NLU0384925","AGHY","NLU0384925","Charles T. Bryson","Bryson","Charles","Charles Bryson","C Bryson","Leflore County, Mississippi, United States","United States","Mississippi","Leflore County","Leflore",NA,"NW of Sidon, btwn Sidon cutt-off and old Yazoo River run, T18N R1E sec 19. MSEA Project Area, Delta Region",NA,NA,1997,5,19,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,141.173,NA,NA,NA,"Scorer19","Collector112"," County",-90.3748354,33.5274427,"administrative_area_level_2","approximate","leflore county, ms, usa",33.81139,33.23532,-90.1013439,-90.4538011,"BRIT","AGHY",539,NA
"KANU_AGHY_42","KANU00317088","AGHY","KANU00317088","Craig C Freeman","Freeman","Craig","Craig Freeman","C Freeman","Anderson County, Kansas, United States","United States","Kansas","Anderson County","Anderson",NA,"Welda, 1.5 mi N, 2 mi E",38.181554,-95.265664,1997,6,7,"seed",5,2,1,1,"9/13/22","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector127"," County",-95.3102505,38.2809328,"administrative_area_level_2","approximate","anderson county, ks, usa",38.390464,38.0376919,-95.0648949,-95.51897,"KANU","AGHY",42,NA
"KANU_AGHY_62","KANU00317816","AGHY","KANU00317816","Steven B Rolfsmeier","Rolfsmeier","Steven","Steven Rolfsmeier","S Rolfsmeier","Howard County, Nebraska, United States","United States","Nebraska","Howard County","Howard",NA,"Dannebrog, 1 mi SE, 1.5 mi E, 2.25 mi N",41.136311,-98.508357,1997,6,25,"seed",5,0,0,0,"10/05/22","PatriciaBilderback",1,NA,NA,NA,NA,"Scorer22","Collector818"," County",-98.5721016,41.2020435,"administrative_area_level_2","approximate","howard county, ne, usa",41.3942971,41.046097,-98.286546,-98.749167,"KANU","AGHY",62,NA
"KANU_AGHY_7","KANU00316082","AGHY","KANU00316082","Robert E Russell","Russell","Robert","Robert Russell","R Russell","Wabaunsee County, Kansas, United States","United States","Kansas","Wabaunsee County","Wabaunsee",NA,"Maple Hill, 2.2 mi E",39.083515,-95.970396,1997,6,4,"seed",5,4,1,1,"7/26/22","EmilyChong",1,NA,NA,NA,NA,"Scorer11","Collector753"," County",-96.1526985,38.9092089,"administrative_area_level_2","approximate","wabaunsee county, ks, usa",39.2122791,38.738773,-95.9457989,-96.501722,"KANU","AGHY",7,NA
"LL_AGHY_72","LL00478543","AGHY","00478543","William R. Carr","Carr","William","William Carr","W Carr","Galveston County, Texas, United States","United States","Texas","Galveston County","Galveston",NA,"Low dike along S side of Dickinson Bay, ca. 1000 ft. N of seawall road from a point 100-300 ft. E of its jct. with main N-S road through Galveston Bay Prairie Chicken Preserve, ca. 4.7 airmiles N of jct. St. Rt. 146 and F. M. 1764 N of Texas City. Texas",29.46528,-94.95111,1997,3,31,"seed",3,3,1,1,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector885"," County",-94.8520636,29.3763499,"administrative_area_level_2","approximate","galveston county, tx, usa",29.598264,29.062739,-94.3673679,-95.233081,"LL","AGHY",72,NA
"LSU_AGHY_1","LSU00004664","AGHY","LSU00004664","Debra Murray","Murray","Debra","Debra Murray","D Murray","East Feliciana Parish, Louisiana, United States","United States","Louisiana","East Feliciana Parish","East Feliciana",NA,"Collected off of Hwy 61, 6.8 miles south of Thompson Creek. Roadside.",NA,NA,1997,4,12,"seed",9,6,1,1,"2/17/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector217"," Parish",-91.0203224,30.8458948,"administrative_area_level_2","approximate","east feliciana parish, la, usa",30.999647,30.649548,-90.825829,-91.3207059,"LSU","AGHY",1,NA
"LSU_AGHY_58","LSU00137323","AGHY","LSU00137323","LeRoy Rodgers","Rodgers","LeRoy","LeRoy Rodgers","L Rodgers","Walton County, Florida, United States","United States","Florida","Walton County","Walton",NA,"Eglin Air Force Base. Ca. 800 m south of RR 205 on RR 322, and ca. 400 m south along dried creek bed to Brushy Creek. 7.5' Quad: Portland.",NA,NA,1997,4,28,"seed",7,3,1,1,"3/8/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector563"," County",-86.1751759,30.5640199,"administrative_area_level_2","approximate","walton county, fl, usa",30.994553,30.2120118,-85.844421,-86.3981629,"LSU","AGHY",58,NA
"MO_AGHY_155","BSummers&ASalvetter8210","AGHY","Summers&ASalvetter8210","B. Summers ","Summers","B.","B. Summers","B Summers","Benton, Scott County, Missouri, USA","USA","Missouri","Scott County","Scott","Benton","dry sandy degraded sand prarie; old field farmed in passed; open, full sun; T028N R15E S35",NA,NA,1997,6,24,"seed",5,5,1,0,"5/23/2023","Chris Oxley",1,NA,NA,NA,NA,"Scorer5","Collector98"," County",-89.5625848,37.0978279,"locality","approximate","benton, mo 63736, usa",37.1080191,37.089684,-89.547452,-89.574133,"MO","AGHY",155,NA
"MO_AGHY_158","PMMcKenzie1780",NA,"MMcKenzie1780","Paul M. McKenzie","McKenzie","Paul","Paul McKenzie","P McKenzie","Thompson, Audrain County, Missouri, USA","USA","Missouri","Audrain County","Audrain","Thompson","Just north of Rt. 22 and just west of Thompson; T51N, R10W, SW1/4 of the NW1/4 of the NE1/4 of Sec. 23. Mexico West 7.5' Quad. Infrequent in open area between railroad and Rt. 22",NA,NA,1997,6,28,"seed",5,4,1,1,"5/23/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector672"," County",-91.9829518,39.1886523,"locality","approximate","thompson, mo 65285, usa",39.1900012802915,39.1873033197085,-91.9816028197085,-91.9843007802915,"MO","AGHY",158,NA
